Time (s),CBF Array[0],CBF Array[1]
12.543402811,81.09586630156325,-2.7755575615628914e-16
12.553750966,81.09586859599409,2.220446049250313e-16
12.567878627,81.09587089445024,5.551115123125783e-17
12.579000381,81.09587401406753,-1.1102230246251565e-16
12.58463122,81.09587547397282,1.1102230246251565e-16
12.594212051,81.09587778122612,1.6653345369377348e-16
12.608137988,81.09588018851545,2.220446049250313e-16
12.618755657,81.09588235669084,-1.6653345369377348e-16
12.623977232,81.09588464841121,0.0
12.633754805,81.09588695022731,2.7755575615628914e-16
12.646808099,81.09588936773399,4.440892098500626e-16
12.653910972,81.09589154133262,-2.220446049250313e-16
12.663369128,81.09589381350361,1.1102230246251565e-16
12.673548771,81.09589611420076,-1.6653345369377348e-16
12.683462904,81.0958983963924,-1.1102230246251565e-16
12.693708727,81.09590069475234,3.3306690738754696e-16
12.70328219,81.09590298521618,1.1102230246251565e-16
12.713677888,81.09590528747432,2.220446049250313e-16
12.723326876,81.09590758139844,4.440892098500626e-16
12.733739706,81.09590987896735,-2.7755575615628914e-16
12.743447455,81.0959121694594,-4.996003610813204e-16
12.753634537,81.09591445746909,2.220446049250313e-16
12.763592026,81.09591675946349,-1.1102230246251565e-16
12.773606858,81.09591905569359,-1.1102230246251565e-16
12.78336032,81.09592134057792,2.7755575615628914e-16
12.793422794,81.09592363884646,-1.1102230246251565e-16
12.803287516,81.09592593829878,-1.6653345369377348e-16
12.813975764,81.0959282433673,0.0
12.823227779,81.09593051946857,-1.1102230246251565e-16
12.833484569,81.09593282832762,-1.6653345369377348e-16
12.843422471,81.09593512003823,5.551115123125783e-17
12.853465277,78.23093193098747,-1.1102230246251565e-16
12.863449924,78.23093422101552,-5.551115123125783e-17
12.873880624,78.2309365095998,-1.1102230246251565e-16
12.88333693,78.23093879975052,-1.6653345369377348e-16
12.893801256,78.23094111089932,6.106226635438361e-16
12.903705007,78.23094340467686,1.6653345369377348e-16
12.913862968,78.23094570078777,1.1102230246251565e-16
12.923551953,78.23094798543711,0.0
12.933377645,78.2309502850106,2.7755575615628914e-16
12.94337706,78.23095257980104,2.7755575615628914e-16
12.953703398,78.23095488229067,0.0
12.963319366,78.23095717452192,3.885780586188048e-16
12.973829235,78.23095948102316,0.0
12.983213663,78.23096176494552,2.220446049250313e-16
12.993312444,78.23096406992825,-1.1102230246251565e-16
13.206251076,75.36600681488393,1.6653345369377348e-16
13.213662451,75.366008870331,2.220446049250313e-16
13.223476277,75.36601092790559,1.1102230246251565e-16
13.23372071,75.366012985062,5.551115123125783e-16
13.24354955,75.36601503670818,7.216449660063518e-16
13.25347559,75.36601709439884,5.551115123125783e-17
13.263377469,75.36601913864662,-1.1102230246251565e-16
13.273617767,75.36602120509775,-2.220446049250313e-16
13.283477915,75.36602324943826,-4.440892098500626e-16
13.293589108,75.36602531794244,-5.551115123125783e-17
13.303534319,75.36602735767445,2.7755575615628914e-16
13.313678311,75.36602941687005,4.440892098500626e-16
13.323353331,75.36603147148449,-3.3306690738754696e-16
13.33363753,75.36603352132138,4.440892098500626e-16
13.343239484,75.36603557299232,1.6653345369377348e-16
13.354046297,75.36603764246499,1.6653345369377348e-16
13.363264603,75.36603968222887,3.3306690738754696e-16
13.373624551,75.36604173812947,-5.551115123125783e-16
13.383466952,75.36604379478706,-1.6653345369377348e-16
13.393390064,75.36604584637229,2.220446049250313e-16
13.403246069,75.36604789866527,1.1102230246251565e-16
13.413597031,75.36604995901462,0.0
13.42323532,75.36605200806933,-2.7755575615628914e-16
13.433550927,75.36605407164788,0.0
13.443496219,75.36605612069752,5.551115123125783e-17
13.453847215,75.36605818319407,2.220446049250313e-16
13.463306194,75.3660602351295,1.1102230246251565e-16
13.473638985,75.36606229375089,2.7755575615628914e-16
13.483524922,75.36606435102256,-2.7755575615628914e-16
13.49371497,75.3660664011619,4.440892098500626e-16
13.507266828,75.36606845205807,2.220446049250313e-16
13.514021806,75.36607051498282,4.996003610813204e-16
13.523437163,75.36607256097307,2.220446049250313e-16
13.533620052,72.501069133621,-2.7755575615628914e-16
13.543728139,72.50107118690862,-1.6653345369377348e-16
13.553764216,72.50107325007,-3.885780586188048e-16
13.563530665,72.50107529712778,5.551115123125783e-16
13.573681056,72.50107735533402,-5.551115123125783e-17
13.583578857,72.50107940993507,3.885780586188048e-16
13.593713125,72.50108146632286,-1.6653345369377348e-16
13.603665575,72.50108352493876,-5.551115123125783e-17
13.613918687,72.50108558421422,5.551115123125783e-17
13.623712626,72.50108763787401,-6.661338147750939e-16
13.633681957,72.50108969611524,1.1102230246251565e-16
13.643864606,72.50109175531023,2.7755575615628914e-16
13.653739802,72.50109380972243,1.1102230246251565e-16
13.663585681,72.50109585513457,-5.551115123125783e-17
13.67390213,72.50109792037786,-2.7755575615628914e-16
13.683570085,72.50109996803987,1.6653345369377348e-16
13.693741636,72.50110202842409,-2.220446049250313e-16
13.703704561,72.5011040877027,-5.551115123125783e-17
13.713516994,72.50110614602272,-1.6653345369377348e-16
13.723531198,72.50110819720463,-2.220446049250313e-16
13.733735074,72.5011102694483,-1.1102230246251565e-16
13.74358033,72.50111232469601,-2.7755575615628914e-16
13.753829269,72.50111438305566,-1.1102230246251565e-16
13.76458019,72.50111643604198,-5.551115123125783e-17
13.779350096,72.50111850386354,3.3306690738754696e-16
13.786480768,72.50112054933967,5.551115123125783e-17
13.799321704,72.50112263687693,-5.551115123125783e-17
13.809773158,72.50112478536646,1.1102230246251565e-16
13.815626629,72.50112672504369,-4.440892098500626e-16
13.831556414,72.50112878699196,-5.551115123125783e-17
13.835805713,72.5011308370406,5.551115123125783e-16
13.843794559,72.50113288971109,-1.6653345369377348e-16
13.853959445,72.50113496016472,0.0
13.865822303,72.50113734123364,3.3306690738754696e-16
13.873619984,72.50113905859844,1.1102230246251565e-16
13.883830741,69.63613564272683,-5.551115123125783e-16
13.894215263,69.63613770183703,-2.220446049250313e-16
13.903969628,69.6361397552768,-5.551115123125783e-17
13.913784302,69.63614180167143,3.885780586188048e-16
13.923609072,69.63614386614748,6.106226635438361e-16
13.933762055,69.63614591317402,2.7755575615628914e-16
13.94370896,69.63614798343669,-2.220446049250313e-16
13.95363517,69.63615003688709,1.6653345369377348e-16
13.963831028,69.63615209148804,-1.6653345369377348e-16
13.973772212,69.63615414871222,-1.6653345369377348e-16
13.98374846,69.63615620998341,4.996003610813204e-16
13.993715151,69.6361582840398,-2.220446049250313e-16
14.22278,69.63620359064126,2.7755575615628914e-16
14.22479097,69.63620578966535,-1.1102230246251565e-16
14.233801609,69.63620741312855,0.0
14.243379232,66.77120381638346,2.220446049250313e-16
14.253407524,66.77120572762004,-3.3306690738754696e-16
14.263384468,66.77120763582042,2.7755575615628914e-16
14.273413475,66.7712095479535,3.3306690738754696e-16
14.283346089,66.77121145932783,0.0
14.293914861,66.77121336989775,1.1102230246251565e-16
14.303536345,66.77121528335314,4.440892098500626e-16
14.313713753,66.77121719140301,0.0
14.32328105,66.77121910625632,5.551115123125783e-17
14.333904818,66.7712210137448,-2.7755575615628914e-16
14.343586401,66.77122293122636,1.1102230246251565e-16
14.353765522,66.77122484020373,-2.7755575615628914e-16
14.363342679,66.77122674846744,0.0
14.373917953,66.77122866080175,3.885780586188048e-16
14.383611083,66.7712305756578,0.0
14.393842622,66.77123248146155,-1.1102230246251565e-16
14.403455919,66.77123439953863,-2.220446049250313e-16
14.413918391,66.77123632565208,-1.1102230246251565e-16
14.4395415,66.77124012816172,5.551115123125783e-17
14.443415761,66.77124204119721,3.3306690738754696e-16
14.453664859,66.77124395010078,2.7755575615628914e-16
14.463440017,66.77124585911082,-1.6653345369377348e-16
14.474028397,66.77124778623127,-2.220446049250313e-16
14.483298929,66.77124968560932,-5.551115123125783e-17
14.493853922,66.77125159667116,-5.551115123125783e-17
14.507445515,66.77125350765726,-2.220446049250313e-16
14.513503021,66.77125541847643,0.0
14.523680611,66.77125733637696,3.885780586188048e-16
14.533776316,66.77125924212125,2.7755575615628914e-16
14.543501508,66.77126115768239,-5.551115123125783e-17
14.553399552,66.77126306637493,-2.220446049250313e-16
14.563284326,66.77126498151128,-1.6653345369377348e-16
14.573891821,66.7712669081986,5.551115123125783e-17
14.583443598,66.77126881064541,-6.106226635438361e-16
14.593570661,66.77127072049377,-6.106226635438361e-16
14.603546243,66.7712726374252,-5.551115123125783e-17
14.613584595,66.77127454055555,-3.3306690738754696e-16
14.623375604,66.77127645902283,2.7755575615628914e-16
14.634290751,66.77127838580566,-2.220446049250313e-16
14.64341542,63.90627479321826,-5.551115123125783e-17
14.653681156,63.90627670639679,1.6653345369377348e-16
14.663613233,63.90627861945396,1.1102230246251565e-16
14.673698532,63.906280524818705,-6.661338147750939e-16
14.683427612,63.90628243717676,-5.551115123125783e-17
14.693636496,63.90628435018877,-4.440892098500626e-16
14.703602153,63.90628626385479,-2.7755575615628914e-16
14.713878788,63.906288184788984,0.0
14.723692339,63.90629010236351,-3.3306690738754696e-16
14.733766984,63.90629200777389,-1.1102230246251565e-16
14.743593424,63.90629391808041,-1.6653345369377348e-16
14.753471267,63.906295833922215,1.1102230246251565e-16
14.763395224,63.90629774161329,1.1102230246251565e-16
14.773503775,63.90629966519631,-1.1102230246251565e-16
14.783260598,63.906301570545494,0.0
14.793951749,63.90630349388628,3.885780586188048e-16
14.803483023,63.90630539789698,5.551115123125783e-17
14.813403457,63.90630732204489,5.551115123125783e-16
14.823570529,63.90630923676335,5.551115123125783e-17
14.833480084,63.90631113976985,4.996003610813204e-16
14.843236118,63.906313052237174,-5.551115123125783e-17
14.853287483,63.90631496608885,5.551115123125783e-16
14.863210633,63.90631688082301,3.885780586188048e-16
14.873826938,63.906318802463915,-7.216449660063518e-16
14.883501894,63.90632071549487,4.996003610813204e-16
14.893635347,63.90632263214676,0.0
14.903275619,63.90632454027911,-3.885780586188048e-16
14.913555941,63.90632645883319,0.0
14.923673073,63.90632838205874,-2.7755575615628914e-16
14.933841081,63.90633028695031,5.551115123125783e-17
14.943388351,63.90633220815298,5.551115123125783e-16
14.953907184,63.906334117913445,1.1102230246251565e-16
14.963362547,63.90633603047369,-3.3306690738754696e-16
14.973399238,63.906337945697004,-3.3306690738754696e-16
14.99133659,63.90633987084261,-2.7755575615628914e-16
14.998257222,63.90634178632532,0.0
15.261347303,62.2842602357846,2.220446049250313e-16
15.263207253,62.28426182835924,-1.1102230246251565e-16
15.273717629,62.28426342705609,-5.551115123125783e-17
15.283314596,62.284265016599036,-2.220446049250313e-16
15.293471033,62.28426661522853,-1.6653345369377348e-16
15.303692302,62.28426821112622,-3.3306690738754696e-16
15.313624762,62.2842698028097,5.551115123125783e-17
15.323633519,62.284271398145776,-2.7755575615628914e-16
15.333458667,62.284272991699794,1.1102230246251565e-16
15.343600146,62.28427458119117,-2.220446049250313e-16
15.35337786,62.28427617308102,2.220446049250313e-16
15.363395493,62.28427777307096,1.1102230246251565e-16
15.373530579,62.28427936314464,5.551115123125783e-17
15.383527194,62.284280964549716,1.6653345369377348e-16
15.393380573,62.28428255147657,5.551115123125783e-17
15.40332215,62.2842841439952,0.0
15.41338157,62.28428574754213,-3.885780586188048e-16
15.423518849,62.28428734273029,-4.440892098500626e-16
15.433928581,62.284288937086295,3.3306690738754696e-16
15.443485614,62.28429052962162,-5.551115123125783e-17
15.453403819,59.419286627704324,-1.6653345369377348e-16
15.463382742,59.419288219183194,-1.1102230246251565e-16
15.473390613,59.41928981994309,-1.6653345369377348e-16
15.483314454,59.419291406449375,-2.7755575615628914e-16
15.49335286,59.419293003643745,0.0
15.507331405,59.41929459852297,2.220446049250313e-16
15.513753788,59.419296194471045,-1.1102230246251565e-16
15.523759578,59.4192977952526,2.7755575615628914e-16
15.533743377,59.41929939512598,3.3306690738754696e-16
15.543730881,59.41930097853782,2.7755575615628914e-16
15.553390727,59.41930258203233,5.551115123125783e-17
15.563543105,59.41930416537573,5.551115123125783e-17
15.574020819,59.41930577762596,5.551115123125783e-17
15.583332274,59.41930735763041,-5.551115123125783e-17
15.593625548,59.419308967531876,1.1102230246251565e-16
15.603531322,59.41931054796218,-3.3306690738754696e-16
15.613638631,59.41931214760337,2.7755575615628914e-16
15.623824527,59.419313750101615,3.885780586188048e-16
15.633676324,59.41931533297745,5.551115123125783e-17
15.643586214,59.41931692863744,-1.1102230246251565e-16
15.653431041,59.41931852658391,-1.6653345369377348e-16
15.663605126,59.41932012027421,2.220446049250313e-16
15.673697894,59.419321720891965,-3.3306690738754696e-16
15.683558433,59.419323315693745,-5.551115123125783e-17
15.693357486,59.41932490901596,-1.1102230246251565e-16
15.703249083,59.41932650070632,-3.885780586188048e-16
15.71366026,59.41932809772686,-5.551115123125783e-17
15.723543437,59.41932970369236,-3.885780586188048e-16
15.733392334,59.41933128862268,-4.440892098500626e-16
15.743581829,59.419332882497784,2.7755575615628914e-16
15.753562313,59.41933448645984,-2.220446049250313e-16
15.763306386,59.419336076538286,2.220446049250313e-16
15.773362637,59.419337670387584,-1.1102230246251565e-16
15.783403882,59.41933926983451,6.106226635438361e-16
15.793232462,59.41934086822026,-5.551115123125783e-17
15.80325301,59.41934245770568,0.0
15.813423739,59.419344059638796,-1.6653345369377348e-16
15.823704174,59.41934565579185,1.1102230246251565e-16
15.833324481,59.41934724780084,-2.220446049250313e-16
15.843440688,59.419348844951536,1.6653345369377348e-16
15.853579129,59.41935044408545,0.0
15.863391596,59.41935204189154,3.885780586188048e-16
15.873307973,59.41935363296506,5.551115123125783e-17
15.883456205,59.41935523553709,-5.551115123125783e-17
15.893722563,56.5543513402297,1.1102230246251565e-16
15.903579115,56.55435293614931,-5.551115123125783e-17
15.91377908,56.55435453789691,-1.1102230246251565e-16
15.923473162,56.554356124232235,-3.885780586188048e-16
15.933389282,56.5543577261024,-3.3306690738754696e-16
15.943416174,56.55435931530035,2.220446049250313e-16
15.953404862,56.55436091295331,-1.1102230246251565e-16
15.963385997,56.554362511904785,-2.7755575615628914e-16
15.973460169,56.55436411596199,3.885780586188048e-16
15.983617975,56.55436571351338,2.7755575615628914e-16
15.993633156,56.554367308061146,-2.7755575615628914e-16
16.25667796,56.55440909640808,4.996003610813204e-16
16.263821824,56.55441038444488,5.551115123125783e-16
16.273731763,56.55441192363805,-2.7755575615628914e-16
16.286723616,56.55441347049385,-5.551115123125783e-17
16.293820927,56.554414999832645,5.551115123125783e-17
16.303781796,56.55441653950964,1.1102230246251565e-16
16.31346093,56.55441807655001,-1.6653345369377348e-16
16.323411898,56.55441960494209,-1.1102230246251565e-16
16.333698503,53.6894156547978,-1.6653345369377348e-16
16.343765884,53.68941719041549,1.6653345369377348e-16
16.353378928,53.68941872368933,2.7755575615628914e-16
16.363759358,53.689420268476205,1.6653345369377348e-16
16.373373951,53.689421803697584,5.551115123125783e-17
16.383786386,53.68942334317384,5.551115123125783e-17
16.393889681,53.689424882725866,-1.6653345369377348e-16
16.403631508,53.68942641557107,1.1102230246251565e-16
16.413679152,53.68942795718097,5.551115123125783e-17
16.423883517,53.68942949608024,2.220446049250313e-16
16.43367996,53.68943103149869,2.7755575615628914e-16
16.44347358,53.68943256867935,-4.440892098500626e-16
16.453451678,53.68943410340561,-1.1102230246251565e-16
16.463510874,53.689435644110965,-4.440892098500626e-16
16.473415884,53.689437183828744,-5.551115123125783e-17
16.483560212,53.68943872142208,-4.996003610813204e-16
16.493464367,53.68944026114465,4.996003610813204e-16
16.507181646,53.68944179441537,5.551115123125783e-17
16.513381933,53.68944334056037,-1.1102230246251565e-16
16.523594221,53.68944487893326,2.220446049250313e-16
16.533446393,53.68944641782194,2.7755575615628914e-16
16.543633212,53.689447947103965,-2.220446049250313e-16
16.553523806,53.6894494934058,1.1102230246251565e-16
16.563351622,53.689451023682295,6.106226635438361e-16
16.573307523,53.689452560562835,1.1102230246251565e-16
16.583669191,53.689454100123214,-1.1102230246251565e-16
16.593661354,53.689455638952374,-5.551115123125783e-17
16.603579366,53.689457176133224,-5.551115123125783e-16
16.613742812,53.68945872021258,-1.6653345369377348e-16
16.62370078,53.68946026297394,0.0
16.633536452,53.68946180177596,-2.7755575615628914e-16
16.643296267,53.68946333434387,-1.1102230246251565e-16
16.653628835,53.68946487487463,-3.3306690738754696e-16
16.663304739,53.689466412472854,1.6653345369377348e-16
16.673588626,53.68946795011002,5.551115123125783e-17
16.683461371,53.68946949394984,2.220446049250313e-16
16.693647509,53.689471028766576,1.1102230246251565e-16
16.703687143,53.689472570263106,4.996003610813204e-16
16.713581026,53.689474107469174,-3.885780586188048e-16
16.723303912,53.68947564442062,-7.216449660063518e-16
16.733396779,53.689477184089576,4.996003610813204e-16
16.743397747,53.689478721265665,-5.551115123125783e-16
16.753334155,53.68948026226027,-5.551115123125783e-17
16.763326873,53.68948180090872,0.0
16.773394574,53.68948334506401,1.6653345369377348e-16
16.783662449,53.68948487725832,-1.1102230246251565e-16
16.793305533,53.68948642141842,5.551115123125783e-17
16.803508984,53.68948796154409,5.551115123125783e-17
16.813372776,53.68948949649729,1.6653345369377348e-16
16.823704371,50.82448554555544,5.551115123125783e-17
16.833339021,50.824487085137505,-6.106226635438361e-16
16.843385599,50.8244886208313,-5.551115123125783e-17
16.853349007,50.82449016328083,3.3306690738754696e-16
16.863575302,50.82449169875877,3.885780586188048e-16
16.873461146,50.82449324525071,2.7755575615628914e-16
16.883446503,50.824494782752005,1.1102230246251565e-16
16.893509283,50.8244963221276,5.551115123125783e-17
16.903684131,50.82449787079288,1.6653345369377348e-16
16.913601092,50.82449939673738,5.551115123125783e-17
16.923577004,50.82450094059843,-1.1102230246251565e-16
16.933584507,50.824502479909704,-2.220446049250313e-16
16.94364662,50.82450402318822,-4.440892098500626e-16
16.953656119,50.824505563862516,1.6653345369377348e-16
16.963384209,50.82450710193239,3.885780586188048e-16
16.973391987,50.82450863710392,3.3306690738754696e-16
16.983660288,50.824510179510646,-3.3306690738754696e-16
16.993238519,50.824511712042764,-1.6653345369377348e-16
17.20774727,50.82454406912321,-2.220446049250313e-16
17.213572846,50.82454545972246,5.551115123125783e-17
17.223795274,50.82454685837091,1.6653345369377348e-16
17.233521154,50.82454825465617,3.3306690738754696e-16
17.243633172,50.82454964964269,0.0
17.253498113,50.82455104542636,-3.885780586188048e-16
17.263532517,50.824552441641266,-2.220446049250313e-16
17.273366596,50.8245538344945,2.220446049250313e-16
17.283257301,50.8245552255829,-1.1102230246251565e-16
17.293348075,50.824556624821625,4.996003610813204e-16
17.303331947,50.82455802089822,-6.661338147750939e-16
17.313356945,50.82455941870381,5.551115123125783e-17
17.323613603,47.95955531592377,-8.326672684688674e-17
17.333477255,47.95955671163039,3.0531133177191805e-16
17.343597331,47.95955811136217,5.551115123125783e-16
17.353645196,47.9595595037718,-3.885780586188048e-16
17.363567608,47.95956090170414,8.326672684688674e-17
17.373584925,47.95956229743886,2.498001805406602e-16
17.383614605,47.95956369836389,-1.1102230246251565e-16
17.393596623,47.95956508670783,-1.942890293094024e-16
17.403595206,47.95956648197261,-2.7755575615628914e-17
17.41361021,47.959567881496135,-3.3306690738754696e-16
17.423588879,47.95956927472807,2.7755575615628914e-17
17.433377735,47.95957066952288,-5.273559366969494e-16
17.443270448,47.95957206618024,3.608224830031759e-16
17.453528504,47.959573463735005,-3.885780586188048e-16
17.463552373,47.95957486335224,1.6653345369377348e-16
17.475788579,47.95957643589209,-3.0531133177191805e-16
17.484141312,47.959577661817605,-8.326672684688674e-17
17.494268744,47.95957906256312,2.7755575615628914e-17
17.508745645,47.959580809312556,-1.3877787807814457e-16
17.521684924,47.95958184867102,-4.718447854656915e-16
17.523831919,47.95958324391992,-2.220446049250313e-16
17.536809945,47.95958464529302,-8.326672684688674e-17
17.54431781,47.95958604706452,-8.326672684688674e-17
17.553934966,47.959587431988865,3.0531133177191805e-16
17.563983709,47.9595888302953,3.0531133177191805e-16
17.573446876,47.95959021961107,5.273559366969494e-16
17.583855462,47.959591619379786,-1.1102230246251565e-16
17.593459602,47.95959302131154,4.440892098500626e-16
17.603500747,47.95959441431876,3.0531133177191805e-16
17.613594908,47.95959581238566,-1.3877787807814457e-16
17.623392698,47.9595972019936,-3.608224830031759e-16
17.633455193,47.95959860265507,-2.498001805406602e-16
17.643402167,47.95959999845366,-2.7755575615628914e-17
17.653417551,47.959601391153946,8.326672684688674e-17
17.663364476,47.95960278748252,1.6653345369377348e-16
17.673452684,47.95960418597435,-1.942890293094024e-16
17.68348051,47.9596055816009,5.273559366969494e-16
17.693412669,47.95960698388671,3.0531133177191805e-16
17.703667688,47.959608386704296,2.220446049250313e-16
17.713502686,47.959609778896564,3.3306690738754696e-16
17.723386258,47.95961117415139,1.3877787807814457e-16
17.733425265,47.95961256930487,-1.942890293094024e-16
17.743531009,47.9596139666552,-2.7755575615628914e-16
17.753560237,47.95961536000725,4.440892098500626e-16
17.763543112,47.95961675518975,3.3306690738754696e-16
17.773415867,47.95961815926443,2.498001805406602e-16
17.783437616,47.95961955700914,-1.6653345369377348e-16
17.793428218,47.95962095325354,-2.220446049250313e-16
17.803520201,47.95962235442668,-1.1102230246251565e-16
17.813298759,47.95962374337297,3.0531133177191805e-16
17.823268528,47.95962513788084,1.942890293094024e-16
17.833733368,47.9596265363849,5.551115123125783e-17
17.843460093,47.95962793305536,0.0
17.853497727,47.95962933468843,-2.7755575615628914e-17
17.863692924,45.09462523815884,-8.326672684688674e-17
17.873519909,45.09462664175517,-3.885780586188048e-16
17.883374965,45.094628037320845,-2.7755575615628914e-17
17.893321862,45.094629432218696,-8.326672684688674e-17
17.903489597,45.094630828481165,-8.326672684688674e-17
17.913327034,45.0946322298735,-3.885780586188048e-16
17.923400792,45.09463362423395,-5.551115123125783e-16
17.93343987,45.09463501865953,-1.6653345369377348e-16
17.943306568,45.09463641464975,-1.3877787807814457e-16
17.95333205,45.09463781800294,-1.3877787807814457e-16
17.963345963,45.09463921499015,1.1102230246251565e-16
17.973371456,45.09464061434202,5.551115123125783e-17
17.98348296,45.09464200402822,-1.3877787807814457e-16
17.993432748,45.094643406809865,-3.608224830031759e-16
18.200574362,45.09467137297755,-3.0531133177191805e-16
18.20350334,45.09467267645265,2.220446049250313e-16
18.213329379,45.09467399277709,2.498001805406602e-16
18.22358104,45.09467530637783,-4.996003610813204e-16
18.233608362,45.09467662626145,2.220446049250313e-16
18.243920205,45.09467793647854,-8.326672684688674e-17
18.253728367,45.094679248850355,-8.326672684688674e-17
18.263470482,45.094680552368054,-5.273559366969494e-16
18.27341987,45.094681867861006,2.220446049250313e-16
18.283393473,45.09468317828409,1.942890293094024e-16
18.293477113,45.094684491143596,3.608224830031759e-16
18.303679564,45.09468580074703,-8.326672684688674e-17
18.313410601,45.09468711084766,-3.3306690738754696e-16
18.323351297,45.09468842601231,-2.7755575615628914e-17
18.333434136,45.09468973973503,-2.7755575615628914e-17
18.343417445,45.09469104854356,-5.551115123125783e-17
18.353321345,45.094692357880554,-3.0531133177191805e-16
18.363377165,45.09469367453429,3.0531133177191805e-16
18.373388633,45.09469498683673,-5.551115123125783e-17
18.383453227,45.09469629331725,-2.7755575615628914e-16
18.39328872,45.09469760849136,-5.551115123125783e-17
18.403288525,45.09469891881326,8.326672684688674e-17
18.413370987,45.09470023094646,-5.273559366969494e-16
18.423340801,45.094701546330235,3.3306690738754696e-16
18.43337121,45.094702857956534,1.942890293094024e-16
18.443471248,42.2296986725359,2.7755575615628914e-17
18.453395809,42.22969998934954,-5.551115123125783e-17
18.463253612,42.229701298650845,2.220446049250313e-16
18.473451176,42.229702617617306,3.0531133177191805e-16
18.483465662,42.22970392891475,3.885780586188048e-16
18.493374472,42.229705241272846,-5.551115123125783e-17
18.506849959,42.229706568303506,-3.0531133177191805e-16
18.513308322,42.229707866010756,-1.1102230246251565e-16
18.523579532,42.22970917325852,-1.3877787807814457e-16
18.533368257,42.229710485916655,1.942890293094024e-16
18.543410285,42.22971179706948,-3.608224830031759e-16
18.55327549,42.22971310790609,-3.608224830031759e-16
18.563311515,42.22971442158734,2.498001805406602e-16
18.573367057,42.229715734107465,5.551115123125783e-17
18.583500134,42.22971704333821,-5.273559366969494e-16
18.593244962,42.22971835851216,-1.942890293094024e-16
18.603297151,42.22971967430898,-3.608224830031759e-16
18.613276477,42.22972098838129,-2.7755575615628914e-17
18.623587945,42.22972230088547,5.551115123125783e-17
18.633766936,42.22972361839448,-8.326672684688674e-17
18.643618461,42.229724928920376,-2.498001805406602e-16
18.653579115,42.2297262458911,1.3877787807814457e-16
18.663678045,42.22972755625402,2.7755575615628914e-17
18.673373675,42.22972886291986,3.0531133177191805e-16
18.683334679,42.22973017643774,2.7755575615628914e-17
18.693384671,42.22973148898199,5.828670879282072e-16
18.703411397,42.22973280412133,1.942890293094024e-16
18.713284938,42.229734117191384,-2.7755575615628914e-16
18.723275167,42.22973542744065,8.326672684688674e-17
18.733390149,42.2297367399407,1.3877787807814457e-16
18.743329443,42.22973805801027,-3.885780586188048e-16
18.758558184,42.22973938371607,-8.326672684688674e-17
18.764189752,42.229740692668884,-3.0531133177191805e-16
18.777854782,42.22974233769721,-5.551115123125783e-17
18.784031784,42.22974331764045,5.551115123125783e-17
18.812350706,42.22974679121405,-5.551115123125783e-17
18.813679474,42.22974725144121,1.6653345369377348e-16
18.824225649,42.22974857966274,-5.551115123125783e-17
18.837608047,42.22974988683888,2.498001805406602e-16
18.844354696,42.22975119864607,-3.885780586188048e-16
18.853713363,42.229752501024144,-4.440892098500626e-16
18.863702862,42.22975381523585,-1.1102230246251565e-16
18.873601226,42.22975513335892,-1.6653345369377348e-16
18.883523352,42.22975644374366,2.220446049250313e-16
18.893428219,42.22975775794579,8.326672684688674e-17
18.903447371,42.2297590727711,7.494005416219807e-16
18.913332924,42.22976038208108,-1.3877787807814457e-16
18.923445887,42.22976169630485,5.551115123125783e-17
18.9335932,42.22976301024353,0.0
18.943616592,42.2297643240224,-2.7755575615628914e-17
18.95361339,42.22976564124342,-8.326672684688674e-17
18.963287424,42.22976694956581,-2.7755575615628914e-17
18.973586059,42.22976826505771,-5.551115123125783e-17
18.983611157,42.229769580295866,-2.498001805406602e-16
18.993410665,42.22977089346344,3.885780586188048e-16
19.211373568,39.3647929980926,2.7755575615628914e-17
19.213791963,39.36479401010132,-5.551115123125783e-16
19.223487567,39.36479502705461,8.326672684688674e-17
19.233487817,39.364796038396165,4.718447854656915e-16
19.243654817,39.36479705531051,-1.1102230246251565e-16
19.253498483,39.36479806724104,1.942890293094024e-16
19.263762222,39.36479907938148,5.551115123125783e-17
19.273529174,39.364800093350446,-2.7755575615628914e-17
19.283409429,39.364801104847764,3.885780586188048e-16
19.293504948,39.36480211897091,-8.326672684688674e-17
19.303427554,39.36480313071897,-3.0531133177191805e-16
19.313700205,39.36480414603518,2.220446049250313e-16
19.323515279,39.36480515544885,-2.7755575615628914e-17
19.333404058,39.36480616893809,2.7755575615628914e-16
19.343394644,39.364807184811816,-3.0531133177191805e-16
19.353455021,39.364808199011,-1.942890293094024e-16
19.36340718,39.36480921110064,-3.0531133177191805e-16
19.373577557,39.36481022707291,-5.273559366969494e-16
19.383744295,39.3648112369246,-8.326672684688674e-17
19.393455207,39.364812252592024,1.6653345369377348e-16
19.403471471,39.36481326262192,5.551115123125783e-17
19.413638182,39.36481427887855,4.996003610813204e-16
19.423807978,39.364815292590514,-1.6653345369377348e-16
19.433705981,39.3648163073341,-3.885780586188048e-16
19.443753488,39.36481732035452,-3.0531133177191805e-16
19.453707508,39.36481833090255,-2.7755575615628914e-17
19.463694886,39.364819349272786,-3.3306690738754696e-16
19.473453882,39.36482036125577,1.1102230246251565e-16
19.483399872,39.36482137501956,-2.220446049250313e-16
19.493502177,39.3648223902259,-1.942890293094024e-16
19.507865579,39.364823401654675,4.718447854656915e-16
19.513643224,39.36482441426013,-8.326672684688674e-17
